"Sample Q: Time (min)","Sample Q: Potential (mV)","Blank: Time (min)","Blank: Potential (mV)"
2.53333333333,1.09712310791,2.53333333333,1.07940307617
2.54166666667,1.13965118408,2.54166666667,1.03181213379
2.55,1.13357574463,2.55,1.0297869873
2.55833333333,1.13003173828,2.55833333333,1.04598815918
2.56666666667,1.11686828613,2.56666666667,1.08142822266
2.575,1.12648773193,2.575,1.06472076416
2.58333333333,1.12750030518,2.58333333333,1.07180877686
2.59166666667,1.11788085938,2.59166666667,1.01864868164
2.6,1.13357574463,2.6,1.06168304443
2.60833333333,1.10016082764,2.60833333333,1.08699737549
2.61666666667,1.09155395508,2.61666666667,1.08902252197
2.625,1.13205688477,2.625,1.04750701904
2.63333333333,1.13458831787,2.63333333333,1.03535614014
2.64166666667,1.13863861084,2.64166666667,1.0945916748
2.65,1.13256317139,2.65,1.09256652832
2.65833333333,1.07839050293,2.65833333333,1.03383728027
2.66666666667,1.07028991699,2.66666666667,1.00548522949
2.675,1.06168304443,2.675,1.11433685303
2.68333333333,1.01864868164,2.68333333333,1.11990600586
2.69166666667,1.04700073242,2.69166666667,1.06370819092
2.7,1.03636871338,2.7,1.06927734375
2.70833333333,1.03282470703,2.70833333333,1.12142486572
2.71666666667,1.03434356689,2.71666666667,1.12901916504
2.725,1.07585906982,2.725,1.13458831787
2.73333333333,1.09661682129,2.73333333333,1.09256652832
2.74166666667,1.09155395508,2.74166666667,1.09003509521
2.75,1.08345336914,2.75,1.13458831787
2.75833333333,1.04953216553,2.75833333333,1.09054138184
2.76666666667,1.07028991699,2.76666666667,1.09155395508
2.775,1.06370819092,2.775,1.12901916504
2.78333333333,1.05915161133,2.78333333333,1.10471740723
2.79166666667,1.05155731201,2.79166666667,1.11231170654
2.8,1.01662353516,2.8,1.11889343262
2.80833333333,1.07737792969,2.80833333333,1.12446258545
2.81666666667,1.08142822266,2.81666666667,1.1112991333
2.825,1.03079956055,2.825,1.11788085938
2.83333333333,1.0297869873,2.83333333333,1.12446258545
2.84166666667,1.04851959229,2.84166666667,1.13357574463
2.85,1.10775512695,2.85,1.13661346436
2.85833333333,1.084972229,2.85833333333,1.08041564941
2.86666666667,1.06623962402,2.86666666667,1.08902252197
2.875,1.02624298096,2.875,1.11484313965
2.88333333333,1.10319854736,2.88333333333,1.11686828613
2.89166666667,1.11028656006,2.89166666667,1.11889343262
2.9,1.11433685303,2.9,1.1209185791
2.90833333333,1.11433685303,2.90833333333,1.13408203125
2.91666666667,1.12345001221,2.91666666667,1.13205688477
2.925,1.07383392334,2.925,1.11990600586
2.93333333333,1.03333099365,2.93333333333,1.05965789795
2.94166666667,1.03636871338,2.94166666667,1.10927398682
2.95,1.05307617187,2.95,1.12243743896
2.95833333333,1.10572998047,2.95833333333,1.10370483398
2.96666666667,1.10724884033,2.96666666667,1.12193115234
2.975,1.1112991333,2.975,1.1112991333
2.98333333333,1.11788085938,2.98333333333,1.12142486572
2.99166666667,1.11028656006,2.99166666667,1.09712310791
3,1.13661346436,3,1.03940643311
3.00833333333,1.13661346436,3.00833333333,1.05864532471
3.01666666667,1.12446258545,3.01666666667,1.08699737549
