D:\AL\TERPENESTANDARD\ABFR_20180831-2.d 31 Aug 18   6:09 pm
Start of data points
8.90923,46285
8.91357,46711
8.9179,47085
8.92223,47744
8.92657,47761
8.9309,47457
8.93525,47381
8.93958,46523
8.94392,47324
8.94825,47067
8.95258,48265
8.95692,47075
8.96125,46413
8.96558,46511
8.96993,47677
8.97427,48756
8.9786,46278
8.98293,47309
8.98727,46802
8.9916,47374
8.99593,47079
9.00027,48375
9.0046,48420
9.00895,47195
9.01328,46790
9.01762,45724
9.02195,46182
9.02628,46351
9.03062,45689
9.03495,48874
9.03928,48770
9.04363,49546
9.04797,46142
9.0523,48494
9.05663,45085
9.06097,46637
9.0653,46299
9.06963,48504
9.07397,48742
9.0783,49453
9.08265,49929
9.08698,47934
9.09132,47412
9.09565,46960
9.09998,47627
9.10432,47817
9.10865,47641
9.11298,49061
9.11733,46702
9.12167,48129
9.126,48896
9.13033,47063
9.13467,47663
9.139,48996
9.14333,48602
9.14767,46961
9.152,48299
9.15635,47844
9.16068,46620
9.16502,48048
9.16935,46876
9.17368,46556
9.17802,49530
9.18235,47113
9.18668,48450
9.19103,48321
9.19537,49404
9.1997,49757
9.20403,48481
9.20837,48911
9.2127,50385
9.21703,49958
9.22137,48388
9.22572,48912
9.23005,48106
9.23438,48092
9.23872,47993
9.24305,49812
9.24738,48888
9.25172,48044
9.25605,47848
9.26038,49244
9.26473,50919
9.26907,50633
9.2734,50029
9.27773,48739
9.28207,49588
9.2864,47726
9.29073,46836
9.29507,48638
9.29942,50566
9.30375,50841
9.30808,50320
9.31242,52831
9.31675,51890
9.32108,49777
9.32542,50744
9.32975,48654
9.33408,51048
9.33843,50380
9.34277,49183
9.3471,50656
9.35143,49298
9.35577,50915
9.3601,49301
9.36443,49959
9.36877,49007
9.37312,49122
9.37745,50072
9.38178,48714
9.38612,48735
9.39045,46598
9.39478,49697
9.39912,48996
9.40345,50804
9.40778,49852
9.41213,49270
9.41647,48781
9.4208,48031
9.42513,50530
9.42947,49089
9.4338,50093
9.43813,48054
9.44247,48814
9.44682,51139
9.45115,49771
9.45548,48049
9.45982,49724
9.46415,48669
9.46848,48560
9.47282,50473
9.47715,50958
9.48148,51496
9.48583,47413
9.49017,49296
9.4945,49704
9.49883,49969
9.50317,51360
9.5075,50331
9.51183,49185
9.51617,51865
9.52052,50476
9.52485,49740
9.52918,51038
9.53352,48344
9.53785,49141
9.54218,50577
9.54652,54136
9.55085,55615
9.55518,52640
9.55953,52126
9.56387,50660
9.5682,52359
9.57253,51817
9.57687,52315
9.5812,53622
9.58553,51531
9.58987,53322
9.59422,53093
9.59855,51220
9.60288,53419
9.60722,50516
9.61155,51164
9.61588,53360
9.62022,51591
9.62455,51203
9.6289,49368
9.63323,50656
9.63757,52694
9.6419,50319
9.64623,50762
9.65057,50347
9.6549,49415
9.65923,50791
9.66357,49739
9.66792,50562
9.67225,51457
9.67658,50728
9.68092,54732
9.68525,51350
9.68958,52207
9.69392,51419
9.69825,50429
9.7026,50471
9.70693,50562
9.71127,50728
9.7156,51279
9.71993,51012
9.72427,49936
9.7286,50097
9.73293,52019
9.73727,52285
9.74162,51311
9.74595,52058
9.75028,52535
9.75462,51996
9.75895,52366
9.76328,51893
9.76762,50482
9.77195,50457
9.7763,48985
9.78063,52683
9.78497,54837
9.7893,57826
9.79363,56457
9.79797,55382
9.8023,53255
9.80663,53464
9.81097,52593
9.81532,52197
9.81965,50725
9.82398,51052
9.82832,51595
9.83265,52662
9.83698,52837
9.84132,49730
9.84565,51210
9.85,50022
9.85433,49998
9.85867,50745
9.863,52392
9.86733,52291
9.87167,54585
9.876,53370
9.88033,49334
9.88467,51156
9.88902,49224
9.89335,51358
9.89768,51277
9.90202,50627
9.90635,51146
9.91068,51072
9.91502,52055
9.91935,50647
9.9237,49175
9.92803,51172
9.93237,52327
9.9367,50999
9.94103,51131
9.94537,51803
9.9497,52319
9.95403,50434
9.95837,53086
9.96272,50911
9.96705,52676
9.97138,51628
9.97572,52324
9.98005,51594
9.98438,52644
9.98872,51097
9.99305,51670
9.9974,51462
10.0017,50511
10.0061,52282
10.0104,52219
10.0147,51450
10.0191,51001
10.0234,51869
10.0277,49921
10.0321,50341
10.0364,52575
10.0408,50957
10.0451,50074
10.0494,49452
10.0538,51208
10.0581,50400
10.0624,50840
10.0668,51784
10.0711,51503
10.0754,50167
10.0798,50816
10.0841,49632
10.0884,51464
10.0928,52156
10.0971,52251
10.1014,51554
10.1058,51363
10.1101,51412
10.1145,51254
10.1188,51769
10.1231,52286
10.1275,52121
10.1318,52931
10.1361,53697
10.1405,51143
10.1448,51215
10.1491,51987
10.1535,51337
10.1578,52471
10.1621,53632
10.1665,52587
10.1708,52393
10.1751,51769
10.1795,52144
10.1838,51622
10.1882,52507
10.1925,53023
10.1968,52065
10.2012,50986
10.2055,52119
10.2098,51960
10.2142,54374
10.2185,53035
10.2228,53121
10.2272,52981
10.2315,52974
10.2358,51357
10.2402,52593
10.2445,53370
10.2488,54009
10.2532,51355
10.2575,53621
10.2619,51892
10.2662,53941
10.2705,52308
10.2749,54475
10.2792,54156
10.2835,54485
10.2879,54598
