Created as New Dataset,Sample 005 By CHEM 370 Date Monday, March 02 2020
cm-1,A
3347.00,0.1844
3346.00,0.1849
3345.00,0.1856
3344.00,0.1862
3343.00,0.1868
3342.00,0.1875
3341.00,0.1881
3340.00,0.1886
3339.00,0.1891
3338.00,0.1896
3337.00,0.1900
3336.00,0.1904
3335.00,0.1909
3334.00,0.1913
3333.00,0.1918
3332.00,0.1923
3331.00,0.1927
3330.00,0.1932
3329.00,0.1936
3328.00,0.1941
3327.00,0.1945
3326.00,0.1949
3325.00,0.1953
3324.00,0.1956
3323.00,0.1960
3322.00,0.1963
3321.00,0.1966
3320.00,0.1970
3319.00,0.1973
3318.00,0.1976
3317.00,0.1979
3316.00,0.1981
3315.00,0.1984
3314.00,0.1987
3313.00,0.1989
3312.00,0.1992
3311.00,0.1995
3310.00,0.1998
3309.00,0.2000
3308.00,0.2002
3307.00,0.2004
3306.00,0.2005
3305.00,0.2006
3304.00,0.2006
3303.00,0.2007
3302.00,0.2007
3301.00,0.2008
3300.00,0.2008
3299.00,0.2009
3298.00,0.2009
3297.00,0.2010
3296.00,0.2010
3295.00,0.2010
3294.00,0.2010
3293.00,0.2010
3292.00,0.2010
3291.00,0.2009
3290.00,0.2008
3289.00,0.2007
3288.00,0.2006
3287.00,0.2005
3286.00,0.2004
3285.00,0.2003
3284.00,0.2002
3283.00,0.2001
3282.00,0.1999
3281.00,0.1997
3280.00,0.1995
3279.00,0.1993
3278.00,0.1992
3277.00,0.1991
3276.00,0.1989
3275.00,0.1988
3274.00,0.1986
3273.00,0.1983
3272.00,0.1981
3271.00,0.1977
3270.00,0.1973
3269.00,0.1969
3268.00,0.1965
3267.00,0.1962
3266.00,0.1958
3265.00,0.1955
3264.00,0.1950
3263.00,0.1946
3262.00,0.1942
3261.00,0.1938
3260.00,0.1935
3259.00,0.1931
3258.00,0.1927
3257.00,0.1923
3256.00,0.1918
3255.00,0.1913
3254.00,0.1908
3253.00,0.1902
3252.00,0.1897
3251.00,0.1891
3250.00,0.1886
3249.00,0.1880
3248.00,0.1875
3247.00,0.1869
3246.00,0.1864
3245.00,0.1857
3244.00,0.1851
3243.00,0.1844
3242.00,0.1837
3241.00,0.1830
3240.00,0.1823
3239.00,0.1816
3238.00,0.1810
3237.00,0.1804
3236.00,0.1798
3235.00,0.1791
3234.00,0.1784
3233.00,0.1776
3232.00,0.1769
3231.00,0.1761
3230.00,0.1753
3229.00,0.1745
3228.00,0.1737
3227.00,0.1729
3226.00,0.1721
3225.00,0.1712
3224.00,0.1704
3223.00,0.1696
3222.00,0.1687
3221.00,0.1679
3220.00,0.1670
3219.00,0.1662
3218.00,0.1653
3217.00,0.1644
3216.00,0.1636
3215.00,0.1627
3214.00,0.1618
3213.00,0.1608
3212.00,0.1599
3211.00,0.1590
3210.00,0.1580
3209.00,0.1571
3208.00,0.1562
3207.00,0.1552
3206.00,0.1542
3205.00,0.1532
3204.00,0.1523
3203.00,0.1513
3202.00,0.1503
3201.00,0.1493
3200.00,0.1483
3199.00,0.1473
3198.00,0.1463
3197.00,0.1453
3196.00,0.1443
3195.00,0.1433
3194.00,0.1423
3193.00,0.1412
3192.00,0.1402
3191.00,0.1391
3190.00,0.1381
3189.00,0.1371
3188.00,0.1360
3187.00,0.1350
3186.00,0.1340
3185.00,0.1329
3184.00,0.1319
3183.00,0.1309
3182.00,0.1299
3181.00,0.1289
3180.00,0.1278
3179.00,0.1267
3178.00,0.1256
3177.00,0.1245
3176.00,0.1235
3175.00,0.1224
3174.00,0.1214
3173.00,0.1204
3172.00,0.1193
3171.00,0.1183
3170.00,0.1173
3169.00,0.1162
3168.00,0.1152
3167.00,0.1141
3166.00,0.1131
3165.00,0.1121
3164.00,0.1111
3163.00,0.1101
3162.00,0.1091
3161.00,0.1081
3160.00,0.1071
3159.00,0.1061
3158.00,0.1051
3157.00,0.1041
3156.00,0.1031
3155.00,0.1021
3154.00,0.1011
3153.00,0.1001
3152.00,0.0991
3151.00,0.0981
3150.00,0.0971
3149.00,0.0961
3148.00,0.0951
3147.00,0.0942
3146.00,0.0932
3145.00,0.0923
3144.00,0.0913
3143.00,0.0904
3142.00,0.0895
3141.00,0.0885
3140.00,0.0876
3139.00,0.0867
3138.00,0.0857
3137.00,0.0849
3136.00,0.0840
3135.00,0.0832
3134.00,0.0823
3133.00,0.0815
3132.00,0.0806
3131.00,0.0797
3130.00,0.0789
3129.00,0.0780
3128.00,0.0772
3127.00,0.0764
3126.00,0.0756
3125.00,0.0748
3124.00,0.0740
3123.00,0.0731
3122.00,0.0723
3121.00,0.0716
3120.00,0.0708
3119.00,0.0701
3118.00,0.0693
3117.00,0.0686
3116.00,0.0678
3115.00,0.0670
3114.00,0.0662
3113.00,0.0655
3112.00,0.0648
3111.00,0.0641
3110.00,0.0633
3109.00,0.0626
3108.00,0.0619
3107.00,0.0612
3106.00,0.0605
3105.00,0.0598
3104.00,0.0592
3103.00,0.0586
3102.00,0.0579
3101.00,0.0573
3100.00,0.0567
3099.00,0.0561
3098.00,0.0554
3097.00,0.0548
3096.00,0.0542
3095.00,0.0536
3094.00,0.0530
3093.00,0.0524
3092.00,0.0519
3091.00,0.0513
3090.00,0.0508
3089.00,0.0502
3088.00,0.0497
3087.00,0.0492
3086.00,0.0487
3085.00,0.0482
3084.00,0.0476
3083.00,0.0471
3082.00,0.0466
3081.00,0.0461
3080.00,0.0456
3079.00,0.0451
3078.00,0.0446
3077.00,0.0441
3076.00,0.0436
3075.00,0.0432
3074.00,0.0427
3073.00,0.0422
3072.00,0.0418
3071.00,0.0413
3070.00,0.0409
3069.00,0.0405
3068.00,0.0400
3067.00,0.0396
3066.00,0.0392
3065.00,0.0389
3064.00,0.0385
3063.00,0.0381
3062.00,0.0376
3061.00,0.0373
3060.00,0.0369
3059.00,0.0365
3058.00,0.0361
3057.00,0.0358
3056.00,0.0354
3055.00,0.0351
3054.00,0.0348
3053.00,0.0345
3052.00,0.0341
3051.00,0.0338
3050.00,0.0335
3049.00,0.0332
3048.00,0.0329
3047.00,0.0326
3046.00,0.0322
3045.00,0.0319
3044.00,0.0316
3043.00,0.0314
3042.00,0.0311
3041.00,0.0309
3040.00,0.0306
3039.00,0.0303
3038.00,0.0301
3037.00,0.0298
3036.00,0.0296
3035.00,0.0294
3034.00,0.0292
3033.00,0.0290
3032.00,0.0288
3031.00,0.0285
3030.00,0.0283
3029.00,0.0281
3028.00,0.0279
3027.00,0.0277
3026.00,0.0275
3025.00,0.0273
3024.00,0.0272
3023.00,0.0270
3022.00,0.0268
3021.00,0.0266
3020.00,0.0265
3019.00,0.0264
3018.00,0.0262
3017.00,0.0261
3016.00,0.0259
3015.00,0.0258
3014.00,0.0257
3013.00,0.0256
3012.00,0.0256
3011.00,0.0256
3010.00,0.0256
3009.00,0.0255
3008.00,0.0255
3007.00,0.0255
3006.00,0.0256
3005.00,0.0257
3004.00,0.0258
3003.00,0.0260
3002.00,0.0262
3001.00,0.0265
3000.00,0.0268
2999.00,0.0272
2998.00,0.0276
2997.00,0.0281
2996.00,0.0287
2995.00,0.0294
2994.00,0.0301
2993.00,0.0309
2992.00,0.0318
2991.00,0.0328
2990.00,0.0338
2989.00,0.0348
2988.00,0.0360
2987.00,0.0372
2986.00,0.0384
2985.00,0.0397
2984.00,0.0411
2983.00,0.0424
2982.00,0.0438
2981.00,0.0453
2980.00,0.0467
2979.00,0.0481
2978.00,0.0495
2977.00,0.0509
2976.00,0.0522
2975.00,0.0535
2974.00,0.0547
2973.00,0.0558
2972.00,0.0568
2971.00,0.0576
2970.00,0.0583
2969.00,0.0588
2968.00,0.0591
2967.00,0.0593
2966.00,0.0593
2965.00,0.0593
2964.00,0.0593
2963.00,0.0594
2962.00,0.0594
2961.00,0.0596
2960.00,0.0599
2959.00,0.0603
2958.00,0.0609
2957.00,0.0616
2956.00,0.0624
2955.00,0.0633
2954.00,0.0643
2953.00,0.0654
2952.00,0.0666
2951.00,0.0678
2950.00,0.0690
2949.00,0.0703
2948.00,0.0716
2947.00,0.0730
2946.00,0.0743
2945.00,0.0756
2944.00,0.0770
2943.00,0.0783
2942.00,0.0795
2941.00,0.0808
2940.00,0.0819
2939.00,0.0830
2938.00,0.0839
2937.00,0.0847
2936.00,0.0854
2935.00,0.0859
2934.00,0.0863
2933.00,0.0865
2932.00,0.0866
2931.00,0.0865
2930.00,0.0862
2929.00,0.0859
2928.00,0.0854
2927.00,0.0849
2926.00,0.0844
2925.00,0.0837
2924.00,0.0829
2923.00,0.0821
2922.00,0.0812
2921.00,0.0803
2920.00,0.0794
2919.00,0.0785
2918.00,0.0776
2917.00,0.0767
2916.00,0.0758
2915.00,0.0749
2914.00,0.0740
2913.00,0.0732
2912.00,0.0725
2911.00,0.0718
2910.00,0.0711
2909.00,0.0706
2908.00,0.0701
2907.00,0.0697
2906.00,0.0693
2905.00,0.0692
2904.00,0.0691
2903.00,0.0691
2902.00,0.0692
2901.00,0.0695
2900.00,0.0698
2899.00,0.0702
2898.00,0.0706
2897.00,0.0711
2896.00,0.0718
2895.00,0.0725
2894.00,0.0733
2893.00,0.0741
2892.00,0.0750
2891.00,0.0758
2890.00,0.0767
2889.00,0.0776
2888.00,0.0785
2887.00,0.0793
2886.00,0.0802
2885.00,0.0809
2884.00,0.0816
2883.00,0.0822
2882.00,0.0826
2881.00,0.0829
2880.00,0.0832
2879.00,0.0832
2878.00,0.0831
2877.00,0.0828
2876.00,0.0823
2875.00,0.0817
2874.00,0.0809
2873.00,0.0800
2872.00,0.0790
2871.00,0.0778
2870.00,0.0766
2869.00,0.0753
2868.00,0.0740
2867.00,0.0726
2866.00,0.0711
2865.00,0.0697
2864.00,0.0683
2863.00,0.0670
2862.00,0.0657
2861.00,0.0644
2860.00,0.0632
2859.00,0.0620
2858.00,0.0609
2857.00,0.0598
2856.00,0.0589
2855.00,0.0579
2854.00,0.0571
2853.00,0.0563
2852.00,0.0555
2851.00,0.0548
2850.00,0.0540
2849.00,0.0533
2848.00,0.0526
2847.00,0.0519
2846.00,0.0512
2845.00,0.0506
2844.00,0.0500
2843.00,0.0495
2842.00,0.0489
2841.00,0.0483
2840.00,0.0477
2839.00,0.0472
2838.00,0.0466
2837.00,0.0461
2836.00,0.0456
2835.00,0.0451
2834.00,0.0446
2833.00,0.0441
2832.00,0.0436
2831.00,0.0431
2830.00,0.0426
2829.00,0.0422
2828.00,0.0417
2827.00,0.0412
2826.00,0.0407
2825.00,0.0402
2824.00,0.0397
2823.00,0.0393
2822.00,0.0389
2821.00,0.0384
2820.00,0.0380
2819.00,0.0376
2818.00,0.0371
2817.00,0.0366
2816.00,0.0362
2815.00,0.0358
2814.00,0.0354
2813.00,0.0350
2812.00,0.0346
2811.00,0.0341
2810.00,0.0337
2809.00,0.0333
2808.00,0.0329
2807.00,0.0326
2806.00,0.0322
2805.00,0.0319
2804.00,0.0316
2803.00,0.0312
2802.00,0.0309
2801.00,0.0306
2800.00,0.0302
2799.00,0.0299
2798.00,0.0296
2797.00,0.0293
2796.00,0.0290
2795.00,0.0287
2794.00,0.0284
2793.00,0.0282
2792.00,0.0279
2791.00,0.0277
2790.00,0.0274
2789.00,0.0272
2788.00,0.0270
2787.00,0.0267
2786.00,0.0265
2785.00,0.0263
2784.00,0.0261
2783.00,0.0259
2782.00,0.0257
2781.00,0.0256
2780.00,0.0254
2779.00,0.0252
2778.00,0.0250
2777.00,0.0248
2776.00,0.0246
2775.00,0.0245
2774.00,0.0243
2773.00,0.0242
2772.00,0.0240
2771.00,0.0238
2770.00,0.0237
2769.00,0.0236
2768.00,0.0235
2767.00,0.0233
2766.00,0.0232
2765.00,0.0231
2764.00,0.0230
2763.00,0.0229
2762.00,0.0228
2761.00,0.0227
2760.00,0.0226
2759.00,0.0225
2758.00,0.0224
2757.00,0.0223
2756.00,0.0223
2755.00,0.0222
2754.00,0.0221
2753.00,0.0220
2752.00,0.0219
2751.00,0.0218
2750.00,0.0217
2749.00,0.0216
2748.00,0.0215
2747.00,0.0214
2746.00,0.0213
2745.00,0.0212
2744.00,0.0212
2743.00,0.0211
2742.00,0.0210
2741.00,0.0209
2740.00,0.0208
2739.00,0.0208
2738.00,0.0207
2737.00,0.0206
2736.00,0.0206
2735.00,0.0205
2734.00,0.0204
2733.00,0.0203
2732.00,0.0202
2731.00,0.0202
2730.00,0.0201
2729.00,0.0200
2728.00,0.0199
2727.00,0.0198
2726.00,0.0197
2725.00,0.0196
2724.00,0.0195
2723.00,0.0194
2722.00,0.0193
2721.00,0.0193
2720.00,0.0192
2719.00,0.0191
2718.00,0.0190
2717.00,0.0189
2716.00,0.0187
2715.00,0.0186
2714.00,0.0185
2713.00,0.0184
2712.00,0.0183
2711.00,0.0182
2710.00,0.0181
2709.00,0.0180
2708.00,0.0179
2707.00,0.0178
2706.00,0.0177
2705.00,0.0177
2704.00,0.0176
2703.00,0.0176
2702.00,0.0175
2701.00,0.0175
2700.00,0.0174
2699.00,0.0173
2698.00,0.0173
2697.00,0.0172
2696.00,0.0171
2695.00,0.0171
2694.00,0.0170
2693.00,0.0170
2692.00,0.0170
2691.00,0.0169
2690.00,0.0169
2689.00,0.0169
2688.00,0.0168
2687.00,0.0168
2686.00,0.0168
2685.00,0.0167
2684.00,0.0167
2683.00,0.0166
2682.00,0.0166
2681.00,0.0166
2680.00,0.0166
2679.00,0.0166
2678.00,0.0165
2677.00,0.0165
2676.00,0.0164
2675.00,0.0164
2674.00,0.0164
2673.00,0.0164
2672.00,0.0163
2671.00,0.0163
2670.00,0.0162
2669.00,0.0162
2668.00,0.0162
2667.00,0.0162
2666.00,0.0161
2665.00,0.0161
2664.00,0.0161
2663.00,0.0160
2662.00,0.0160
2661.00,0.0160
2660.00,0.0159
2659.00,0.0158
2658.00,0.0158
2657.00,0.0158
2656.00,0.0157
2655.00,0.0156
