Created as New Dataset,Sample 004 By CHEM 370 Date Monday, March 02 2020
cm-1,A
3272.0,0.2237
3271.0,0.2229
3270.0,0.223
3269.0,0.2221
3268.0,0.2222
3267.0,0.2227
3266.0,0.2218
3265.0,0.22190000000000001
3264.0,0.221
3263.0,0.2206
3262.0,0.2197
3261.0,0.2203
3260.0,0.2178
3259.0,0.2184
3258.0,0.2174
3257.0,0.2174
3256.0,0.2169
3255.0,0.2159
3254.0,0.2153
3253.0,0.2162
3252.0,0.2137
3251.0,0.2136
3250.0,0.2125
3249.0,0.2119
3248.0,0.2133
3247.0,0.2122
3246.0,0.2115
3245.0,0.2114
3244.0,0.2092
3243.0,0.2096
3242.0,0.2089
3241.0,0.2072
3240.0,0.208
3239.0,0.2053
3238.0,0.2055
3237.0,0.2048
3236.0,0.2041
3235.0,0.2023
3234.0,0.2026
3233.0,0.2008
3232.0,0.202
3231.0,0.1996
3230.0,0.1988
3229.0,0.1984
3228.0,0.1966
3227.0,0.1967
3226.0,0.1968
3225.0,0.1945
3224.0,0.1931
3223.0,0.1927
3222.0,0.1918
3221.0,0.1909
3220.0,0.1916
3219.0,0.1892
3218.0,0.1878
3217.0,0.1868
3216.0,0.1873
3215.0,0.1853
3214.0,0.1838
3213.0,0.1848
3212.0,0.1839
3211.0,0.1824
3210.0,0.1809
3209.0,0.1804
3208.0,0.1798
3207.0,0.17830000000000001
3206.0,0.1768
3205.0,0.1768
3204.0,0.1757
3203.0,0.1732
3202.0,0.1717
3201.0,0.1706
3200.0,0.1711
3199.0,0.169
3198.0,0.1679
3197.0,0.1682
3196.0,0.1656
3195.0,0.1645
3194.0,0.1634
3193.0,0.1629
3192.0,0.1613
3191.0,0.1607
3190.0,0.1587
3189.0,0.1596
3188.0,0.1574
3187.0,0.1573
3186.0,0.1542
3185.0,0.1536
3184.0,0.1525
3183.0,0.1514
3182.0,0.1498
3181.0,0.1506
3180.0,0.149
3179.0,0.1473
3178.0,0.1467
3177.0,0.1441
3176.0,0.145
3175.0,0.1423
3174.0,0.1427
3173.0,0.1395
3172.0,0.1404
3171.0,0.1378
3170.0,0.1367
3169.0,0.1365
3168.0,0.1339
3167.0,0.1333
3166.0,0.1332
3165.0,0.1315
3164.0,0.1314
3163.0,0.1293
3162.0,0.1273
3161.0,0.1282
3160.0,0.1271
3159.0,0.1256
3158.0,0.1235
3157.0,0.1234
3156.0,0.1223
3155.0,0.1207
3154.0,0.1202
3153.0,0.1186
3152.0,0.11699999999999999
3151.0,0.1159
3150.0,0.1153
3149.0,0.1142
3148.0,0.1127
3147.0,0.1112
3146.0,0.1112
3145.0,0.1092
3144.0,0.1097
3143.0,0.1087
3142.0,0.1076
3141.0,0.1066
3140.0,0.1041
3139.0,0.1046
3138.0,0.103
3137.0,0.10099999999999999
3136.0,0.1005
3135.0,0.0991
3134.0,0.0982
3133.0,0.0988
3132.0,0.0963
3131.0,0.0969
3130.0,0.095
3129.0,0.0945
3128.0,0.0946
3127.0,0.0937
3126.0,0.09230000000000001
3125.0,0.0919
3124.0,0.09
3123.0,0.0895
3122.0,0.0891
3121.0,0.0877
3120.0,0.0864
3119.0,0.0845
3118.0,0.0837
3117.0,0.0838
3116.0,0.0825
3115.0,0.0817
3114.0,0.0804
3113.0,0.0796
3112.0,0.0803
3111.0,0.0785
3110.0,0.0792
3109.0,0.0779
3108.0,0.0767
3107.0,0.0754
3106.0,0.0746
3105.0,0.0744
3104.0,0.0741
3103.0,0.0728
3102.0,0.0716
3101.0,0.0724
3100.0,0.0697
3099.0,0.0695
3098.0,0.0698
3097.0,0.0681
3096.0,0.0689
3095.0,0.0667
3094.0,0.067
3093.0,0.0654
3092.0,0.0647
3091.0,0.0636
3090.0,0.063
3089.0,0.0624
3088.0,0.0638
3087.0,0.06319999999999999
3086.0,0.0611
3085.0,0.062
3084.0,0.0604
3083.0,0.0588
3082.0,0.0588
3081.0,0.0577
3080.0,0.0592
3079.0,0.0581
3078.0,0.057
3077.0,0.0564
3076.0,0.0548
3075.0,0.0558
3074.0,0.0553
3073.0,0.0553
3072.0,0.0543
3071.0,0.0523
3070.0,0.0527
3069.0,0.052700000000000004
3068.0,0.0508
3067.0,0.0523
3066.0,0.0503
3065.0,0.0503
3064.0,0.0509
3063.0,0.0484
3062.0,0.049
3061.0,0.048
3060.0,0.0486
3059.0,0.0487
3058.0,0.0478
3057.0,0.0458
3056.0,0.0464
3055.0,0.045
3054.0,0.0461
3053.0,0.0457
3052.0,0.0438
3051.0,0.0444
3050.0,0.0441
3049.0,0.0433
3048.0,0.0434
3047.0,0.044
3046.0,0.0431
3045.0,0.0418
3044.0,0.0414
3043.0,0.0421
3042.0,0.0422
3041.0,0.0404
3040.0,0.0411
3039.0,0.0403
3038.0,0.039
3037.0,0.0387
3036.0,0.0399
3035.0,0.04
3034.0,0.0398
3033.0,0.0395
3032.0,0.0382
3031.0,0.0375
3030.0,0.0387
3029.0,0.038
3028.0,0.036699999999999997
3027.0,0.0365
3026.0,0.0363
3025.0,0.0375
3024.0,0.0368
3023.0,0.0361
3022.0,0.0369
3021.0,0.0352
3020.0,0.0356
3019.0,0.0354
3018.0,0.0362
3017.0,0.035
3016.0,0.0353
3015.0,0.0342
3014.0,0.0346
3013.0,0.0345
3012.0,0.0354
3011.0,0.0344
3010.0,0.0338
3009.0,0.0348
3008.0,0.0342
3007.0,0.0332
3006.0,0.0342
3005.0,0.033299999999999996
3004.0,0.0349
3003.0,0.0351
3002.0,0.0348
3001.0,0.0345
3000.0,0.0348
2999.0,0.0356
2998.0,0.034999999999999996
2997.0,0.0359
2996.0,0.0369
2995.0,0.0366
2994.0,0.0382
2993.0,0.038
2992.0,0.0393
2991.0,0.0417
2990.0,0.0417
2989.0,0.0437
2988.0,0.0448
2987.0,0.044
2986.0,0.0458
2985.0,0.0476
2984.0,0.0495
2983.0,0.0514
2982.0,0.0519
2981.0,0.0524
2980.0,0.055
2979.0,0.0575
2978.0,0.057
2977.0,0.0594
2976.0,0.0604
2975.0,0.0633
2974.0,0.0636
2973.0,0.0648
2972.0,0.0664
2971.0,0.0679
2970.0,0.0673
2969.0,0.0682
2968.0,0.0689
2967.0,0.07050000000000001
2966.0,0.0711
2965.0,0.0722
2964.0,0.0713
2963.0,0.073
2962.0,0.0736
2961.0,0.07339999999999999
2960.0,0.0737
2959.0,0.0747
2958.0,0.0762
2957.0,0.0787
2956.0,0.0788
2955.0,0.0805
2954.0,0.0822
2953.0,0.0819
2952.0,0.0837
2951.0,0.0844
2950.0,0.0852
2949.0,0.0864
2948.0,0.0877
2947.0,0.089
2946.0,0.0912
2945.0,0.0914
2944.0,0.0931
2943.0,0.09570000000000001
2942.0,0.09469999999999999
2941.0,0.0977
2940.0,0.0965
2939.0,0.0988
2938.0,0.099
2937.0,0.1006
2936.0,0.1002
2935.0,0.1016
2934.0,0.1008
2933.0,0.1009
2932.0,0.0998
2931.0,0.0997
2930.0,0.0993
2929.0,0.0989
2928.0,0.0994
2927.0,0.0978
2926.0,0.09860000000000001
2925.0,0.0974
2924.0,0.0971
2923.0,0.0963
2922.0,0.0954
2921.0,0.0939
2920.0,0.0939
2919.0,0.0915
2918.0,0.092
2917.0,0.0906
2916.0,0.0892
2915.0,0.08940000000000001
2914.0,0.0886
2913.0,0.0864
2912.0,0.0868
2911.0,0.0858
2910.0,0.0864
2909.0,0.0855
2908.0,0.0842
2907.0,0.0834
2906.0,0.0834
2905.0,0.0844
2904.0,0.0835
2903.0,0.0847
2902.0,0.084
2901.0,0.0844
2900.0,0.0849
2899.0,0.0854
2898.0,0.0865
2897.0,0.0877
2896.0,0.0885
2895.0,0.0899
2894.0,0.0893
2893.0,0.0907
2892.0,0.0932
2891.0,0.0927
2890.0,0.0941
2889.0,0.0941
2888.0,0.097
2887.0,0.0964
2886.0,0.0973
2885.0,0.0995
2884.0,0.1002
2883.0,0.1002
2882.0,0.1011
2881.0,0.0994
2880.0,0.101
2879.0,0.101
2878.0,0.0998
2877.0,0.0989
2876.0,0.0993
2875.0,0.0996
2874.0,0.0977
2873.0,0.0962
2872.0,0.095
2871.0,0.0932
2870.0,0.0919
2869.0,0.0925
2868.0,0.089
2867.0,0.088
2866.0,0.0865
2865.0,0.0859
2864.0,0.0829
2863.0,0.0834
2862.0,0.081
2861.0,0.079
2860.0,0.0782
2859.0,0.0778
2858.0,0.075
2857.0,0.0733
2856.0,0.0736
2855.0,0.0715
2854.0,0.0714
2853.0,0.0708
2852.0,0.0688
2851.0,0.0683
2850.0,0.0664
2849.0,0.0654
2848.0,0.0641
2847.0,0.0652
2846.0,0.0634
2845.0,0.0631
2844.0,0.0618
2843.0,0.0605
2842.0,0.0607
2841.0,0.06
2840.0,0.0593
2839.0,0.0576
2838.0,0.0564
2837.0,0.0563
2836.0,0.0561
2835.0,0.056
2834.0,0.0559
2833.0,0.0538
2832.0,0.0547
2831.0,0.0536
2830.0,0.0515
2829.0,0.0524
2828.0,0.0513
2827.0,0.0517
2826.0,0.0492
2825.0,0.0501
2824.0,0.0501
2823.0,0.049
2822.0,0.0475
2821.0,0.0485
2820.0,0.046
2819.0,0.045899999999999996
2818.0,0.0454
2817.0,0.0449
2816.0,0.0444
2815.0,0.0439
2814.0,0.0449
2813.0,0.0424
2812.0,0.042499999999999996
2811.0,0.042
2810.0,0.0411
2809.0,0.0426
2808.0,0.0422
2807.0,0.0403
2806.0,0.0409
2805.0,0.0399
2804.0,0.0385
2803.0,0.0402
2802.0,0.0383
2801.0,0.037899999999999996
2800.0,0.0375
2799.0,0.0381
2798.0,0.0383
2797.0,0.0359
2796.0,0.0356
2795.0,0.0358
2794.0,0.037
2793.0,0.0357
2792.0,0.0344
2791.0,0.0361
2790.0,0.0353
2789.0,0.0335
2788.0,0.0332
2787.0,0.0339
2786.0,0.0327
2785.0,0.0339
2784.0,0.0327
2783.0,0.0324
2782.0,0.0337
2781.0,0.0325
2780.0,0.0328
2779.0,0.0321
2778.0,0.0313
2777.0,0.0316
2776.0,0.030899999999999997
2775.0,0.0303
2774.0,0.031599999999999996
2773.0,0.0304
2772.0,0.0307
2771.0,0.031599999999999996
2770.0,0.0304
2769.0,0.0297
2768.0,0.0311
2767.0,0.0305
2766.0,0.0303
2765.0,0.0287
2764.0,0.030100000000000002
2763.0,0.0305
2762.0,0.0303
2761.0,0.0287
2760.0,0.030000000000000002
2759.0,0.0294
2758.0,0.0283
2757.0,0.0277
2756.0,0.0276
2755.0,0.029
2754.0,0.0278
2753.0,0.0292
2752.0,0.0271
2751.0,0.0285
2750.0,0.028900000000000002
2749.0,0.0288
2748.0,0.0272
2747.0,0.0286
2746.0,0.0271
2745.0,0.0275
2744.0,0.0264
2743.0,0.028300000000000002
2742.0,0.0277
2741.0,0.0276
2740.0,0.027
2739.0,0.0274
2738.0,0.0273
2737.0,0.0262
2736.0,0.0271
2735.0,0.027
2734.0,0.0275
2733.0,0.0274
2732.0,0.0263
2731.0,0.027100000000000003
2730.0,0.0255
2729.0,0.0269
2728.0,0.0253
2727.0,0.0257
2726.0,0.0261
2725.0,0.024999999999999998
2724.0,0.0264
2723.0,0.0253
2722.0,0.0256
2721.0,0.026000000000000002
2720.0,0.0249
2719.0,0.0248
2718.0,0.0252
2717.0,0.0236
2716.0,0.025400000000000002
2715.0,0.023299999999999998
2714.0,0.0241
2713.0,0.0235
2712.0,0.024900000000000002
2711.0,0.0233
2710.0,0.0241
2709.0,0.0245
2708.0,0.0234
2707.0,0.0238
2706.0,0.022699999999999998
2705.0,0.022099999999999998
2704.0,0.023
2703.0,0.0234
2702.0,0.0224
2701.0,0.0238
2700.0,0.0217
2699.0,0.021599999999999998
2698.0,0.0235
2697.0,0.0215
2696.0,0.0229
2695.0,0.0223
2694.0,0.0217
2693.0,0.0211
2692.0,0.022600000000000002
2691.0,0.0215
2690.0,0.023
2689.0,0.0209
2688.0,0.0224
2687.0,0.0214
2686.0,0.0218
2685.0,0.0212
2684.0,0.0207
2683.0,0.0212
2682.0,0.0221
2681.0,0.0211
2680.0,0.0211
2679.0,0.0215
2678.0,0.0214
2677.0,0.0219
2676.0,0.0213
2675.0,0.0208
2674.0,0.0222
2673.0,0.0222
2672.0,0.0222
2671.0,0.0216
2670.0,0.0206
2669.0,0.02
2668.0,0.0205
2667.0,0.0214
2666.0,0.0208
2665.0,0.0213
2664.0,0.0207
2663.0,0.0207
